order_id,customer_id,order_date,total_amount,status,shipping_cost
45715,1561,2025-06-01,119.64,Completed,0.0
45716,3778,2024-07-24,31.88,Completed,6.99
45717,6203,2025-01-12,177.23,Completed,0.0
45718,7786,2025-07-17,4746.32,Shipped,0.0
45719,2567,2025-06-30,15.11,Completed,5.99
45720,7857,2025-08-26,61.61,Completed,0.0
45721,7020,2025-05-27,161.76,Completed,0.0
45722,1768,2025-08-09,35.08,Shipped,0.0
45723,1321,2025-08-23,137.68,Completed,0.0
45724,3945,2025-07-23,4088.22,Pending,0.0
45725,9948,2025-04-12,37.01,Completed,0.0
45726,5412,2025-03-28,333.8,Shipped,0.0
45727,7152,2024-12-08,57.58,Completed,0.0
45728,5909,2024-01-01,61.78,Shipped,0.0
45729,8475,2024-11-26,36.82,Cancelled,0.0
45730,4693,2024-03-21,543.88,Completed,0.0
45731,6363,2023-10-01,110.62,Completed,0.0
45732,7045,2025-02-04,187.65,Completed,0.0
45733,6005,2025-05-17,106.22,Completed,0.0
45734,3811,2025-09-03,903.1,Completed,0.0
45735,6102,2025-03-26,223.9,Completed,0.0
45736,827,2025-03-18,207.15,Completed,0.0
45737,4004,2024-05-20,78.27,Pending,0.0
45738,8482,2025-04-19,484.47,Completed,0.0
45739,8756,2025-06-19,175.37,Completed,0.0
45740,4598,2025-02-28,9.5,Pending,5.99
45741,7677,2023-12-25,246.17,Completed,0.0
45742,8846,2025-07-13,8.56,Completed,5.99
45743,3131,2025-01-07,624.09,Shipped,0.0
45744,1081,2025-05-17,108.39,Cancelled,0.0
45745,9848,2024-10-16,191.37,Completed,0.0
45746,3109,2025-08-31,122.42,Completed,0.0
45747,3770,2025-03-01,237.78,Completed,0.0
45748,8659,2025-08-06,25.93,Completed,7.99
45749,4896,2025-07-20,38.06,Shipped,0.0
45750,3535,2024-09-03,46.86,Shipped,0.0
45751,7869,2025-04-19,350.4,Completed,0.0
45752,2028,2024-07-23,31.09,Completed,6.99
45753,3693,2025-04-21,1105.1,Pending,0.0
45754,6027,2024-10-14,21.08,Completed,0.0
45755,2661,2025-03-24,26.71,Shipped,6.99
45756,6290,2025-08-31,169.29,Completed,0.0
45757,2253,2024-02-01,42.48,Completed,0.0
45758,2027,2025-05-17,108.37,Completed,0.0
45759,1255,2025-08-29,285.03,Completed,0.0
45760,9484,2025-07-26,933.68,Shipped,0.0
45761,9138,2025-08-26,63.18,Completed,0.0
45762,9979,2025-03-22,112.43,Pending,0.0
45763,7526,2024-08-11,231.78,Completed,0.0
45764,8681,2024-08-18,54.83,Completed,0.0
45765,6768,2024-05-03,189.48,Completed,0.0
45766,4826,2025-08-16,614.13,Pending,0.0
45767,8940,2025-06-14,94.45,Completed,0.0
45768,9815,2025-09-06,653.34,Completed,0.0
45769,356,2025-04-09,1513.32,Completed,0.0
45770,6299,2025-09-01,201.69,Shipped,0.0
45771,2740,2025-06-05,31.46,Completed,0.0
45772,9808,2025-06-09,157.1,Cancelled,0.0
45773,3149,2023-10-20,754.34,Shipped,0.0
45774,8908,2024-09-28,633.21,Pending,0.0
45775,3931,2025-05-03,2713.53,Completed,0.0
45776,7649,2024-11-08,166.0,Completed,0.0
45777,4767,2025-08-16,61.38,Completed,0.0
45778,5259,2025-02-25,26.59,Completed,6.99
45779,4497,2024-06-04,789.66,Completed,0.0
45780,6258,2025-09-04,368.21,Completed,0.0
45781,8088,2025-05-16,61.0,Completed,0.0
45782,6104,2025-03-23,67.6,Completed,0.0
45783,5133,2024-10-27,12.69,Completed,5.99
45784,8086,2024-03-01,456.27,Shipped,0.0
45785,9875,2023-12-04,114.03,Completed,0.0
45786,9639,2025-01-19,512.82,Shipped,0.0
45787,7189,2023-09-24,242.01,Completed,0.0
45788,9712,2025-03-04,2873.42,Cancelled,0.0
45789,4311,2025-05-07,58.0,Completed,0.0
45790,5264,2025-07-18,170.8,Completed,0.0
45791,2538,2025-06-09,39.07,Completed,0.0
45792,4999,2025-06-09,12.0,Completed,5.99
45793,8532,2025-09-04,180.88,Completed,0.0
45794,8304,2024-10-26,59.34,Shipped,0.0
45795,3738,2025-08-16,298.0,Shipped,0.0
45796,4182,2024-02-10,167.08,Pending,0.0
45797,4457,2025-08-28,156.31,Completed,0.0
45798,484,2023-12-01,57.24,Pending,0.0
45799,9073,2025-05-19,46.99,Completed,0.0
45800,3103,2024-08-09,117.26,Completed,0.0
45801,7528,2025-05-19,149.93,Completed,0.0
45802,168,2025-03-24,924.94,Pending,0.0
45803,7451,2025-08-24,15.07,Completed,4.99
45804,7049,2024-12-29,75.16,Completed,0.0
45805,7116,2024-10-07,65.24,Completed,0.0
45806,8029,2024-05-06,1014.97,Completed,0.0
45807,3292,2023-10-25,71.84,Cancelled,0.0
45808,1736,2025-08-07,89.77,Completed,0.0
45809,7281,2023-12-03,1093.3,Pending,0.0
45810,9741,2025-06-21,19.76,Completed,0.0
45811,6094,2024-05-01,133.34,Completed,0.0
45812,847,2024-06-04,120.28,Shipped,0.0
45813,888,2024-11-17,174.57,Pending,0.0
45814,6508,2025-09-05,428.01,Completed,0.0
45815,9504,2023-12-01,36.55,Pending,0.0
45816,4054,2024-03-13,27.82,Completed,6.99
45817,3127,2023-11-10,162.55,Completed,0.0
45818,4265,2025-07-18,39.38,Completed,5.99
45819,1818,2025-07-11,1056.84,Shipped,0.0
45820,3181,2024-10-05,194.99,Cancelled,0.0
45821,5021,2024-04-11,99.14,Shipped,0.0
45822,2944,2024-10-08,15.67,Completed,7.99
45823,6180,2023-10-24,118.17,Completed,0.0
45824,6868,2023-12-05,67.8,Completed,0.0
45825,3937,2025-09-08,139.27,Shipped,0.0
45826,6203,2024-10-21,44.75,Shipped,0.0
45827,5611,2025-09-03,189.02,Completed,0.0
45828,3743,2025-03-17,66.43,Completed,0.0
45829,9955,2024-01-12,1977.05,Pending,0.0
45830,9376,2025-08-13,41.57,Completed,0.0
45831,2858,2025-07-04,15.96,Completed,6.99
45832,3897,2025-08-30,127.02,Completed,0.0
45833,5488,2024-04-22,413.26,Cancelled,0.0
45834,5083,2024-03-03,62.93,Pending,0.0
45835,8536,2023-11-23,66.74,Completed,0.0
45836,7480,2025-02-10,139.08,Completed,0.0
45837,6066,2025-07-14,166.02,Shipped,0.0
45838,8827,2025-08-27,11.68,Completed,6.99
45839,1238,2025-01-26,43.28,Completed,0.0
45840,3230,2024-08-31,134.65,Pending,0.0
45841,4378,2025-06-10,504.04,Completed,0.0
45842,2178,2024-12-22,6.64,Completed,0.0
45843,5482,2025-02-10,47.33,Completed,0.0
45844,2924,2024-07-23,36.58,Completed,0.0
45845,6407,2025-06-24,1552.55,Completed,0.0
45846,5275,2023-11-17,66.1,Completed,0.0
45847,1329,2025-07-27,92.34,Completed,0.0
45848,5368,2025-03-18,1477.11,Cancelled,0.0
45849,9429,2025-06-22,246.22,Completed,0.0
45850,1434,2024-01-11,35.36,Completed,5.99
45851,1857,2024-06-21,9.69,Pending,4.99
45852,1533,2024-01-23,310.24,Completed,0.0
45853,6862,2025-01-09,264.93,Shipped,0.0
45854,9920,2024-07-27,35.49,Completed,4.99
45855,4964,2025-08-14,277.41,Completed,0.0
45856,1496,2025-08-26,135.8,Completed,0.0
45857,8281,2025-08-30,256.53,Completed,0.0
45858,1929,2025-08-30,306.95,Completed,0.0
45859,9231,2023-11-27,50.58,Shipped,0.0
45860,5894,2023-12-24,4374.71,Completed,0.0
45861,7725,2025-05-25,576.5,Cancelled,0.0
45862,1868,2025-05-28,98.07,Completed,0.0
45863,8135,2025-04-10,9.24,Completed,4.99
45864,9635,2025-06-20,1348.44,Pending,0.0
45865,3906,2024-09-29,76.35,Completed,0.0
45866,5530,2025-06-25,848.23,Shipped,0.0
45867,5081,2024-09-18,1809.57,Completed,0.0
45868,3774,2024-03-18,390.11,Completed,0.0
45869,469,2025-01-24,13.3,Completed,7.99
45870,8833,2024-06-11,3123.66,Completed,0.0
45871,8629,2024-03-15,33.35,Pending,7.99
45872,8166,2024-09-21,26.56,Completed,6.99
45873,9148,2024-09-10,407.48,Completed,0.0
45874,4618,2023-12-08,3701.52,Completed,0.0
45875,1686,2025-04-04,595.92,Completed,0.0
45876,285,2025-06-18,3013.37,Completed,0.0
45877,4933,2025-07-02,868.12,Pending,0.0
45878,5512,2025-07-07,42.38,Shipped,0.0
45879,2485,2025-08-03,2729.23,Pending,0.0
45880,1163,2024-10-18,157.15,Completed,0.0
45881,9630,2024-09-23,19.92,Completed,0.0
45882,1572,2025-07-09,1629.53,Completed,0.0
45883,4010,2025-08-02,309.65,Pending,0.0
45884,7864,2025-07-17,1565.75,Completed,0.0
45885,4743,2023-09-13,186.2,Completed,0.0
45886,390,2025-09-03,10.16,Shipped,4.99
45887,557,2024-07-05,29.24,Completed,0.0
45888,6550,2023-12-12,102.7,Shipped,0.0
45889,2001,2024-09-26,85.8,Cancelled,0.0
45890,7759,2025-02-24,320.55,Completed,0.0
45891,2505,2025-01-24,200.15,Pending,0.0
45892,3526,2025-06-08,82.14,Completed,0.0
45893,9303,2023-12-14,76.65,Shipped,0.0
45894,6143,2025-03-04,37.92,Completed,7.99
45895,5329,2024-08-21,1651.32,Shipped,0.0
45896,1277,2025-08-21,1144.83,Completed,0.0
45897,7328,2024-03-25,1266.51,Shipped,0.0
45898,3267,2025-05-20,39.22,Shipped,7.99
45899,9593,2025-05-20,36.36,Completed,5.99
45900,6288,2024-11-01,319.83,Completed,0.0
45901,4226,2025-09-07,156.61,Completed,0.0
45902,2036,2024-10-06,145.56,Pending,0.0
45903,5811,2023-10-27,366.3,Completed,0.0
45904,9649,2024-12-22,36.7,Shipped,4.99
45905,1353,2025-04-21,11.87,Completed,5.99
45906,9124,2025-01-09,2065.94,Completed,0.0
45907,5642,2025-06-26,256.89,Completed,0.0
45908,2948,2023-10-27,144.02,Completed,0.0
45909,4181,2025-04-09,74.23,Completed,0.0
45910,4965,2024-09-24,163.86,Completed,0.0
45911,6146,2025-02-18,3178.29,Pending,0.0
45912,8604,2025-09-02,137.94,Shipped,0.0
45913,121,2025-06-08,133.97,Completed,0.0
45914,1481,2024-09-29,2431.67,Completed,0.0
45915,8201,2023-11-07,1102.48,Cancelled,0.0
45916,7809,2024-11-25,367.74,Completed,0.0
45917,4408,2025-07-28,29.51,Completed,7.99
45918,7981,2024-05-27,127.2,Completed,0.0
45919,500,2024-03-21,822.96,Completed,0.0
45920,7053,2025-04-02,275.6,Completed,0.0
45921,6030,2024-02-23,1026.47,Completed,0.0
45922,4241,2025-02-24,375.39,Completed,0.0
45923,4497,2024-02-25,66.5,Shipped,0.0
45924,2975,2025-04-05,298.17,Completed,0.0
45925,8878,2023-11-23,531.21,Completed,0.0
45926,5681,2023-10-30,56.83,Completed,0.0
45927,755,2025-05-08,55.3,Completed,0.0
45928,5323,2024-12-15,1881.0,Completed,0.0
45929,6091,2024-10-09,5.07,Shipped,0.0
45930,2315,2025-09-08,38.93,Pending,0.0
45931,7881,2024-07-10,1708.3,Cancelled,0.0
45932,2298,2024-08-05,285.03,Completed,0.0
45933,4535,2024-09-12,119.57,Pending,0.0
45934,3680,2025-09-04,203.16,Pending,0.0
45935,387,2024-12-28,164.73,Pending,0.0
45936,1486,2025-04-20,128.25,Completed,0.0
45937,2544,2025-02-20,50.31,Completed,0.0
45938,4712,2025-08-04,191.05,Pending,0.0
45939,7129,2025-03-31,34.88,Completed,0.0
45940,6116,2025-06-26,190.02,Completed,0.0
45941,8329,2025-03-09,32.67,Completed,6.99
45942,2050,2025-04-16,816.85,Completed,0.0
45943,5239,2025-01-03,165.95,Completed,0.0
45944,857,2024-11-28,142.5,Completed,0.0
45945,1144,2025-09-05,5151.9,Shipped,0.0
45946,2838,2025-02-06,131.75,Shipped,0.0
45947,8341,2024-10-26,265.01,Completed,0.0
45948,6986,2025-08-23,91.14,Completed,0.0
45949,2267,2024-01-22,306.25,Completed,0.0
45950,6327,2025-04-24,115.01,Pending,0.0
45951,8762,2025-08-13,115.47,Completed,0.0
45952,198,2024-03-20,17.7,Completed,7.99
45953,3446,2024-09-05,19.93,Completed,5.99
45954,5563,2024-08-14,365.25,Shipped,0.0
45955,6504,2024-12-07,1079.97,Completed,0.0
45956,5505,2025-03-06,23.22,Completed,0.0
45957,7266,2025-06-29,25.15,Completed,6.99
45958,7472,2025-03-14,2088.46,Completed,0.0
45959,8904,2025-03-28,11.25,Completed,4.99
45960,9119,2023-09-11,286.94,Shipped,0.0
45961,8400,2025-06-06,47.52,Shipped,0.0
45962,5504,2024-05-19,1201.04,Completed,0.0
45963,2353,2025-04-24,131.31,Completed,0.0
45964,2776,2025-08-22,219.25,Completed,0.0
45965,9184,2025-02-10,36.17,Completed,0.0
45966,5885,2024-01-27,60.3,Completed,0.0
45967,3427,2025-06-09,920.75,Pending,0.0
45968,8317,2024-04-17,175.02,Completed,0.0
45969,861,2024-02-12,355.0,Shipped,0.0
45970,8900,2025-06-15,1088.21,Pending,0.0
45971,1315,2024-02-27,26.28,Completed,5.99
45972,4555,2024-09-12,26.25,Completed,7.99
45973,1058,2025-08-27,38.67,Pending,0.0
45974,6887,2023-10-10,23.38,Completed,4.99
45975,8122,2025-07-05,14.92,Completed,5.99
45976,4437,2024-10-04,1626.21,Completed,0.0
45977,9553,2025-06-28,353.13,Completed,0.0
45978,9362,2024-03-30,196.3,Completed,0.0
45979,7886,2024-06-12,35.31,Cancelled,7.99
45980,1574,2025-07-28,131.52,Completed,0.0
45981,8512,2025-02-25,16.83,Completed,4.99
45982,7197,2025-09-05,372.43,Completed,0.0
45983,8563,2025-09-08,399.02,Completed,0.0
45984,7178,2025-06-06,38.42,Completed,5.99
45985,1809,2024-10-02,27.62,Pending,5.99
45986,7101,2025-08-24,38.06,Shipped,0.0
45987,6228,2025-09-04,86.45,Completed,0.0
45988,1617,2025-07-26,35.39,Completed,5.99
45989,4679,2025-08-25,18.65,Shipped,4.99
45990,4979,2025-03-14,741.43,Completed,0.0
45991,3901,2025-05-27,215.58,Completed,0.0
45992,871,2025-06-08,2261.06,Completed,0.0
45993,300,2024-03-26,94.62,Completed,0.0
45994,2270,2024-12-28,51.35,Shipped,0.0
45995,9126,2025-06-07,91.77,Completed,0.0
45996,4329,2025-06-17,117.52,Completed,0.0
45997,2226,2024-10-15,2183.26,Completed,0.0
45998,74,2025-09-02,532.44,Completed,0.0
45999,7456,2024-12-26,39.46,Completed,0.0
46000,7033,2023-12-16,104.97,Shipped,0.0
46001,1370,2024-04-27,1327.77,Completed,0.0
46002,1456,2024-04-25,320.43,Shipped,0.0
46003,2266,2025-08-27,25.61,Completed,7.99
46004,7710,2024-08-09,215.43,Shipped,0.0
46005,9993,2023-11-28,334.02,Completed,0.0
46006,6764,2025-01-26,150.78,Completed,0.0
46007,2849,2024-06-14,17.21,Completed,7.99
46008,8474,2024-12-20,79.76,Completed,0.0
46009,714,2024-01-25,303.86,Shipped,0.0
46010,7466,2024-03-05,9.19,Cancelled,7.99
46011,7207,2025-05-16,2872.88,Completed,0.0
46012,5437,2024-04-26,43.25,Completed,0.0
46013,7928,2025-04-10,37.66,Pending,0.0
46014,9130,2025-07-03,2908.96,Completed,0.0
46015,816,2025-05-01,614.29,Pending,0.0
46016,1776,2025-05-26,692.47,Completed,0.0
46017,7329,2025-07-22,405.73,Completed,0.0
46018,9371,2025-06-06,38.01,Completed,0.0
46019,5277,2024-08-12,246.2,Completed,0.0
46020,3794,2025-06-01,61.38,Cancelled,0.0
46021,2915,2025-03-23,25.57,Completed,7.99
46022,7791,2025-07-05,173.28,Shipped,0.0
46023,9994,2025-09-03,39.96,Completed,0.0
46024,6506,2025-09-09,21.06,Cancelled,7.99
46025,4573,2024-02-26,35.71,Completed,7.99
46026,1168,2025-04-12,398.45,Completed,0.0
46027,8449,2025-04-18,248.78,Completed,0.0
46028,7506,2024-07-04,183.2,Completed,0.0
46029,2436,2025-06-16,282.35,Completed,0.0
46030,1749,2025-08-15,676.08,Completed,0.0
46031,8324,2024-01-29,61.11,Completed,0.0
46032,2675,2025-09-05,281.46,Cancelled,0.0
46033,2452,2025-09-09,145.56,Completed,0.0
46034,4415,2025-06-24,95.2,Completed,0.0
46035,8995,2025-06-01,554.18,Cancelled,0.0
46036,9005,2025-08-14,266.33,Completed,0.0
46037,4760,2025-09-03,1556.71,Completed,0.0
46038,8690,2024-02-13,240.86,Completed,0.0
46039,6044,2024-04-06,409.17,Completed,0.0
46040,2553,2024-04-02,12.76,Shipped,6.99
46041,8344,2024-12-12,116.52,Completed,0.0
46042,3284,2025-08-06,53.09,Completed,0.0
46043,6424,2025-08-29,50.5,Shipped,0.0
46044,9542,2025-09-01,4024.63,Completed,0.0
46045,1126,2025-03-19,108.18,Completed,0.0
46046,6527,2025-05-05,517.01,Completed,0.0
46047,1398,2025-04-04,239.35,Completed,0.0
46048,2813,2024-03-04,1567.29,Pending,0.0
46049,281,2024-07-10,38.99,Pending,0.0
46050,6624,2023-12-16,19.91,Completed,0.0
46051,7761,2023-11-17,92.39,Completed,0.0
46052,9669,2025-05-29,54.35,Shipped,0.0
46053,273,2025-08-06,264.71,Completed,0.0
46054,7625,2025-07-07,16.57,Cancelled,6.99
46055,7507,2024-01-16,2320.32,Shipped,0.0
46056,521,2025-06-09,653.47,Completed,0.0
46057,1727,2025-05-22,34.86,Shipped,0.0
46058,4200,2025-06-07,118.59,Shipped,0.0
46059,9299,2025-08-10,2854.98,Completed,0.0
46060,5229,2024-11-16,226.96,Completed,0.0
46061,7288,2025-03-07,758.65,Completed,0.0
46062,9668,2025-06-02,33.7,Shipped,0.0
46063,4998,2025-05-04,12.19,Cancelled,0.0
46064,5387,2024-04-12,36.96,Pending,0.0
46065,9109,2025-04-13,173.66,Pending,0.0
46066,1983,2025-06-20,201.7,Shipped,0.0
46067,6640,2025-05-30,72.44,Shipped,0.0
46068,4313,2024-09-06,178.95,Completed,0.0
46069,5760,2024-05-02,123.86,Completed,0.0
46070,3922,2025-09-01,140.17,Cancelled,0.0
46071,8853,2025-06-02,212.15,Completed,0.0
46072,3735,2024-10-10,194.74,Completed,0.0
46073,7741,2024-11-25,30.1,Completed,6.99
46074,2046,2024-02-29,222.36,Completed,0.0
46075,670,2025-08-31,415.91,Completed,0.0
46076,6124,2025-07-12,142.1,Completed,0.0
46077,1646,2025-05-23,1061.61,Completed,0.0
46078,9622,2025-04-22,16.39,Completed,6.99
46079,3442,2025-05-29,436.63,Completed,0.0
46080,920,2025-03-31,1256.89,Completed,0.0
46081,7383,2025-09-08,19.42,Completed,0.0
46082,5427,2025-08-26,304.54,Cancelled,0.0
46083,2113,2024-08-11,18.18,Completed,6.99
46084,3952,2024-01-08,48.51,Cancelled,0.0
46085,412,2024-09-30,16.67,Completed,6.99
46086,7420,2024-10-17,65.82,Completed,0.0
46087,5268,2025-08-25,30.37,Completed,7.99
46088,3300,2025-04-02,130.21,Pending,0.0
46089,2859,2024-12-30,1502.22,Completed,0.0
46090,9413,2024-11-18,90.88,Completed,0.0
46091,2751,2025-04-29,35.71,Pending,5.99
46092,6315,2024-08-31,1630.15,Completed,0.0
46093,754,2025-02-16,963.6,Completed,0.0
46094,1487,2025-01-18,101.99,Pending,0.0
46095,9633,2025-08-18,115.87,Completed,0.0
46096,3372,2024-01-30,13.11,Cancelled,4.99
46097,5273,2023-10-31,60.54,Completed,0.0
46098,7459,2025-08-27,44.83,Completed,0.0
46099,2207,2025-01-06,477.36,Completed,0.0
46100,2370,2024-09-20,1917.37,Cancelled,0.0
46101,7166,2024-08-22,191.37,Completed,0.0
46102,7347,2023-12-19,44.66,Shipped,0.0
46103,9964,2025-06-30,616.92,Completed,0.0
46104,3771,2024-07-08,26.24,Shipped,0.0
46105,7569,2024-03-27,12.68,Shipped,0.0
46106,1092,2024-07-07,5588.6,Completed,0.0
46107,8000,2025-02-24,157.02,Completed,0.0
46108,9603,2025-08-23,183.46,Completed,0.0
46109,844,2023-12-01,40.93,Completed,6.99
46110,6354,2024-11-21,244.1,Cancelled,0.0
46111,9855,2024-10-11,8.05,Completed,0.0
46112,878,2023-10-03,84.55,Completed,0.0
46113,6101,2024-06-09,473.86,Completed,0.0
46114,6513,2025-01-24,55.26,Cancelled,0.0
46115,5686,2024-09-25,663.32,Pending,0.0
46116,3632,2024-07-29,117.34,Completed,0.0
46117,1562,2024-10-26,387.12,Completed,0.0
46118,5448,2025-08-12,848.9,Shipped,0.0
46119,9304,2024-01-18,109.35,Completed,0.0
46120,2155,2023-11-29,93.74,Completed,0.0
46121,204,2024-03-22,109.07,Cancelled,0.0
46122,4677,2025-01-30,895.6,Completed,0.0
46123,6080,2024-11-23,128.25,Shipped,0.0
46124,864,2025-06-08,463.16,Completed,0.0
46125,3710,2025-01-07,281.26,Completed,0.0
46126,6971,2024-12-13,15.18,Completed,6.99
46127,8726,2025-02-13,35.92,Completed,0.0
46128,5063,2023-12-04,11.67,Completed,4.99
46129,8932,2024-02-29,89.85,Shipped,0.0
46130,4407,2025-06-22,14.26,Pending,5.99
46131,2313,2025-01-06,171.18,Cancelled,0.0
46132,8566,2025-08-11,32.65,Completed,4.99
46133,2659,2025-08-04,90.6,Completed,0.0
46134,4316,2024-11-12,1809.95,Shipped,0.0
46135,1501,2025-07-05,33.4,Completed,7.99
46136,520,2025-05-31,36.33,Shipped,6.99
46137,363,2025-03-27,899.86,Shipped,0.0
46138,1477,2025-08-10,113.34,Cancelled,0.0
46139,2013,2024-08-26,462.55,Completed,0.0
46140,3325,2024-09-30,4849.59,Completed,0.0
46141,5856,2024-05-27,67.88,Completed,0.0
46142,8192,2025-07-15,1384.35,Completed,0.0
46143,5264,2025-06-17,137.04,Cancelled,0.0
46144,531,2024-10-13,339.5,Completed,0.0
46145,4148,2023-12-08,22.53,Shipped,7.99
46146,2703,2024-02-04,49.23,Completed,0.0
46147,9770,2024-01-19,652.95,Completed,0.0
46148,1632,2025-05-29,15.69,Completed,7.99
46149,847,2025-08-22,116.83,Completed,0.0
46150,7846,2025-08-10,54.28,Completed,0.0
46151,9088,2025-05-30,253.41,Completed,0.0
46152,9549,2024-09-14,3370.82,Completed,0.0
46153,1620,2025-09-09,26.36,Shipped,0.0
46154,1871,2025-03-28,46.17,Pending,0.0
46155,2247,2025-05-11,12.4,Pending,4.99
46156,9655,2024-09-16,4649.84,Completed,0.0
46157,2198,2025-06-12,25.38,Completed,5.99
46158,6194,2024-04-16,10.12,Shipped,0.0
46159,1364,2024-03-24,103.23,Completed,0.0
46160,3603,2025-07-26,36.95,Completed,6.99
46161,9051,2023-10-24,240.78,Pending,0.0
46162,8970,2025-08-23,66.1,Completed,0.0
46163,8242,2025-08-01,89.96,Completed,0.0
46164,376,2025-07-27,454.06,Completed,0.0
46165,23,2024-05-23,22.33,Completed,0.0
46166,2673,2024-05-18,81.52,Completed,0.0
46167,1030,2025-08-31,38.72,Completed,7.99
46168,4376,2025-06-13,664.57,Completed,0.0
46169,393,2024-09-02,334.59,Completed,0.0
46170,3518,2024-06-16,2110.91,Completed,0.0
46171,9286,2025-03-04,7.34,Shipped,4.99
46172,9690,2024-09-19,53.29,Cancelled,0.0
46173,6125,2025-05-13,95.29,Shipped,0.0
46174,7502,2025-04-01,415.05,Completed,0.0
46175,8676,2025-07-10,358.0,Completed,0.0
46176,4924,2025-02-04,133.38,Completed,0.0
46177,8423,2025-07-23,358.41,Shipped,0.0
46178,87,2024-12-25,380.16,Shipped,0.0
46179,4485,2025-06-07,102.84,Completed,0.0
46180,1644,2024-05-04,54.68,Pending,0.0
46181,8911,2025-06-18,193.96,Completed,0.0
46182,4833,2025-07-24,102.66,Completed,0.0
46183,2230,2025-08-26,9.1,Cancelled,4.99
46184,2470,2025-03-24,11.26,Completed,5.99
46185,6597,2024-10-19,605.04,Completed,0.0
46186,2249,2024-12-01,46.17,Completed,0.0
46187,583,2024-10-12,15.62,Completed,7.99
46188,4120,2024-08-11,59.86,Completed,0.0
46189,873,2025-07-07,194.66,Completed,0.0
46190,2384,2025-02-11,204.36,Completed,0.0
46191,8165,2025-04-24,371.6,Completed,0.0
46192,3722,2024-01-17,3295.16,Shipped,0.0
46193,9685,2024-01-06,27.47,Completed,5.99
46194,7317,2024-11-02,68.82,Completed,0.0
46195,6898,2024-06-14,13.99,Shipped,5.99
46196,1095,2024-08-22,1902.78,Completed,0.0
46197,4008,2024-12-26,198.45,Completed,0.0
46198,4488,2025-05-10,112.13,Completed,0.0
46199,2296,2025-03-25,2405.72,Shipped,0.0
46200,9321,2024-08-06,957.16,Completed,0.0
46201,5172,2024-08-11,4505.97,Shipped,0.0
46202,2306,2025-07-04,89.69,Pending,0.0
46203,5605,2025-07-26,78.44,Shipped,0.0
46204,8598,2025-01-14,16.7,Completed,6.99
46205,1655,2025-08-24,2998.39,Completed,0.0
46206,4982,2025-06-08,36.54,Completed,0.0
46207,9780,2024-10-23,2964.24,Completed,0.0
46208,6511,2024-06-14,10.25,Completed,4.99
46209,3774,2024-09-15,126.95,Pending,0.0
46210,4446,2025-08-23,8.53,Completed,0.0
46211,6770,2025-01-30,438.61,Completed,0.0
46212,7874,2024-04-30,38.46,Completed,7.99
46213,2103,2024-11-27,233.32,Completed,0.0
46214,3853,2024-04-28,1184.16,Completed,0.0
46215,8988,2024-04-13,22.43,Pending,6.99
46216,2905,2025-06-05,503.22,Completed,0.0
46217,1454,2024-11-21,57.4,Completed,0.0
46218,9071,2025-08-17,45.93,Completed,0.0
46219,8579,2025-07-09,134.53,Completed,0.0
46220,2435,2024-12-22,384.38,Completed,0.0
46221,9373,2024-08-24,1965.07,Pending,0.0
46222,4520,2024-01-08,9.71,Shipped,0.0
46223,787,2025-03-07,1158.73,Pending,0.0
46224,6804,2025-06-26,132.71,Cancelled,0.0
46225,3220,2025-07-26,437.17,Completed,0.0
46226,7259,2025-04-09,56.63,Completed,0.0
46227,6700,2025-07-26,1157.97,Completed,0.0
46228,1774,2024-03-19,37.12,Completed,6.99
46229,2043,2024-10-25,188.1,Completed,0.0
46230,9817,2025-06-15,1983.47,Shipped,0.0
46231,7170,2024-11-01,1815.13,Completed,0.0
46232,7609,2024-01-24,1237.24,Completed,0.0
46233,9441,2025-03-12,236.96,Completed,0.0
46234,4243,2025-04-04,557.18,Completed,0.0
46235,1626,2025-07-21,273.36,Completed,0.0
46236,1472,2024-07-21,57.06,Completed,0.0
46237,5550,2024-05-29,203.68,Completed,0.0
46238,1347,2024-03-17,1492.2,Completed,0.0
46239,9307,2024-01-04,51.42,Completed,0.0
46240,14,2025-08-05,600.76,Completed,0.0
46241,9364,2023-11-26,10.69,Completed,5.99
46242,1827,2025-05-14,3161.89,Shipped,0.0
46243,8601,2024-11-18,776.19,Completed,0.0
46244,5508,2025-04-17,29.09,Pending,4.99
46245,4153,2025-02-04,233.04,Shipped,0.0
46246,2562,2024-12-08,273.16,Completed,0.0
46247,1903,2025-03-03,290.56,Shipped,0.0
46248,8597,2023-10-23,229.05,Completed,0.0
46249,7917,2025-01-25,76.18,Completed,0.0
46250,5721,2025-03-27,39.44,Completed,0.0
46251,859,2025-08-25,71.15,Completed,0.0
46252,209,2023-10-14,20.54,Completed,5.99
46253,2191,2025-04-16,1648.51,Completed,0.0
46254,8110,2025-08-02,2567.24,Completed,0.0
46255,7795,2025-01-17,17.54,Completed,0.0
46256,1823,2024-03-08,138.69,Completed,0.0
46257,7742,2025-04-04,39.9,Shipped,0.0
46258,546,2025-04-27,43.01,Completed,0.0
46259,8996,2025-08-10,89.64,Shipped,0.0
46260,1128,2024-12-28,76.27,Pending,0.0
46261,6477,2025-01-20,210.51,Completed,0.0
46262,4093,2025-03-15,4690.77,Completed,0.0
46263,247,2024-04-15,7.52,Completed,4.99
46264,8657,2025-01-27,1397.6,Shipped,0.0
46265,6445,2025-06-06,3273.58,Completed,0.0
