order_item_id,order_id,product_id,quantity,unit_price
102413,46422,296,2,0.55
102414,46422,273,1,57.41
102415,46423,413,2,50.44
102416,46423,805,2,1561.83
102417,46424,369,1,83.31
102418,46424,746,1,20.13
102419,46424,274,1,15.16
102420,46424,931,1,14.86
102421,46425,675,2,41.86
102422,46425,591,2,44.83
102423,46426,260,1,4.14
102424,46426,288,1,1.15
102425,46427,572,1,8.1
102426,46427,952,3,20.46
102427,46427,851,2,22.49
102428,46428,265,1,33.56
102429,46428,263,1,38.23
102430,46428,521,1,50.38
102431,46429,31,1,17.96
102432,46429,164,1,19.52
102433,46429,620,2,209.94
102434,46429,709,4,19.21
102435,46430,583,1,58.4
102436,46431,233,1,3.14
102437,46432,526,1,25.33
102438,46433,835,1,5.27
102439,46433,541,2,89.84
102440,46434,380,1,39.77
102441,46435,135,2,176.99
102442,46435,989,1,59.25
102443,46435,749,2,14.64
102444,46436,335,1,36.39
102445,46436,915,1,47.11
102446,46436,305,1,31.13
102447,46436,100,1,29.82
102448,46437,54,1,26.65
102449,46437,630,2,17.92
102450,46437,791,1,132.22
102451,46437,171,1,13.1
102452,46437,976,1,48.85
102453,46438,701,2,61.86
102454,46438,179,1,4.0
102455,46438,840,1,899.86
102456,46439,870,2,20.9
102457,46440,248,2,23.91
102458,46440,885,1,55.3
102459,46440,296,1,0.55
102460,46440,434,1,76.26
102461,46441,911,3,35.68
102462,46441,135,3,176.99
102463,46442,894,4,10.84
102464,46442,452,1,78.33
102465,46442,267,4,30.74
102466,46442,841,1,307.06
102467,46442,799,1,51.05
102468,46443,853,2,33.66
102469,46443,361,1,102.26
102470,46444,198,1,3.68
102471,46444,691,1,24.13
102472,46445,555,1,37.01
102473,46446,673,3,5.29
102474,46447,736,4,126.51
102475,46447,486,2,54.76
102476,46447,457,1,9.68
102477,46447,825,2,277.91
102478,46448,613,2,56.75
102479,46448,410,1,14.61
102480,46449,668,2,8.19
102481,46450,567,1,1.66
102482,46450,926,3,63.41
102483,46451,219,2,13.86
102484,46451,641,2,61.55
102485,46452,768,1,1157.97
102486,46452,199,1,52.38
102487,46452,295,1,81.97
102488,46453,699,1,69.8
102489,46453,154,1,76.42
102490,46453,633,2,19.91
102491,46454,101,1,157.59
102492,46455,781,1,54.81
102493,46455,664,2,523.3
102494,46456,253,2,17.25
102495,46456,536,1,109.78
102496,46457,846,2,7.94
102497,46458,385,3,54.88
102498,46458,755,1,234.37
102499,46459,170,2,71.4
102500,46460,707,1,37.66
102501,46461,39,1,34.27
102502,46462,724,1,981.53
102503,46462,990,1,2.65
102504,46463,901,1,7.76
102505,46463,178,3,8.1
102506,46464,235,1,36.26
102507,46464,509,4,483.45
102508,46464,712,2,56.79
102509,46464,775,1,6.65
102510,46465,925,1,79.87
102511,46465,51,2,8.05
102512,46466,996,1,45.34
102513,46466,401,2,5.88
102514,46467,988,1,16.75
102515,46467,636,1,11.89
102516,46467,946,3,41.72
102517,46467,700,3,173.66
102518,46468,165,1,5.03
102519,46468,464,1,99.11
102520,46469,505,1,111.27
102521,46469,445,1,37.85
102522,46470,786,1,8.53
102523,46470,913,2,52.66
102524,46471,599,3,15.44
102525,46471,45,4,1.44
102526,46472,489,3,54.83
102527,46472,361,1,102.26
102528,46472,1,3,62.31
102529,46473,140,1,21.8
102530,46473,761,2,6.55
102531,46473,819,1,18.41
102532,46473,346,1,30.37
102533,46474,394,2,28.34
102534,46474,968,4,81.44
102535,46474,471,1,46.81
102536,46474,442,1,44.49
102537,46475,61,4,14.83
102538,46475,647,4,16.54
102539,46476,579,5,12.94
102540,46476,153,1,280.72
102541,46476,976,4,48.85
102542,46477,309,1,35.46
102543,46477,951,1,23.92
102544,46478,43,4,30.44
102545,46479,20,1,20.82
102546,46479,370,1,44.54
102547,46479,531,2,32.91
102548,46480,875,1,16.85
102549,46480,962,2,24.38
102550,46480,541,1,89.84
102551,46480,512,1,38.8
102552,46481,689,2,8.16
102553,46482,129,1,58.63
102554,46482,621,1,6.03
102555,46482,980,1,56.04
102556,46483,731,2,14.67
102557,46483,861,1,34.19
102558,46484,882,3,287.4
102559,46484,618,1,54.28
102560,46484,314,1,29.7
102561,46484,354,1,54.63
102562,46485,943,3,8.52
102563,46485,128,1,6.13
102564,46485,109,3,5.43
102565,46486,588,1,7.58
102566,46486,169,2,89.64
102567,46486,197,2,24.55
102568,46486,507,2,76.37
102569,46486,530,2,35.3
102570,46487,384,1,7.25
102571,46488,578,1,18.63
102572,46489,447,3,1785.78
102573,46489,78,3,219.64
102574,46490,492,1,46.04
102575,46490,308,1,59.15
102576,46490,649,2,129.04
102577,46491,467,1,4.17
102578,46492,463,1,45.13
102579,46493,241,1,284.08
102580,46494,14,2,11.65
102581,46494,514,2,54.87
102582,46494,540,1,24.89
102583,46495,680,2,49.77
102584,46495,712,1,56.79
102585,46495,903,1,42.55
102586,46495,823,3,25.71
102587,46495,97,2,42.48
102588,46496,356,1,8.2
102589,46497,841,1,307.06
102590,46497,995,1,10.08
102591,46497,604,1,1026.64
102592,46497,848,2,8.98
102593,46498,921,2,25.25
102594,46499,13,1,53.28
102595,46499,369,4,83.31
102596,46500,566,1,73.46
102597,46501,330,2,28.94
102598,46501,978,1,139.4
102599,46501,783,2,82.14
102600,46501,742,1,23.05
102601,46501,340,4,30.59
102602,46502,187,1,2.14
102603,46502,389,1,68.52
102604,46503,722,1,17.88
102605,46504,392,1,71.54
102606,46504,954,3,38.53
102607,46504,361,1,102.26
102608,46504,761,1,6.55
102609,46505,415,1,232.32
102610,46505,384,1,7.25
102611,46506,784,1,4.7
102612,46506,883,2,8.56
102613,46506,687,2,96.47
102614,46506,427,2,17.94
102615,46506,706,2,30.73
102616,46507,840,2,899.86
102617,46507,738,2,110.09
102618,46508,686,2,3.9
102619,46508,9,1,300.31
102620,46508,760,2,2.02
102621,46508,24,1,29.93
102622,46508,606,3,10.48
102623,46509,340,1,30.59
102624,46509,1000,2,2.53
102625,46509,697,1,117.03
102626,46510,162,1,79.88
102627,46510,887,4,31.83
102628,46510,891,1,50.18
102629,46511,460,1,56.45
102630,46511,509,1,483.45
102631,46512,304,2,8.1
102632,46512,846,1,7.94
102633,46512,887,1,31.83
102634,46513,628,3,4.16
102635,46514,100,2,29.82
102636,46515,405,1,32.62
102637,46516,634,1,7.38
102638,46516,843,1,13.35
102639,46517,536,2,109.78
102640,46517,414,3,992.94
102641,46517,494,1,34.46
102642,46518,86,4,17.52
102643,46518,198,1,3.68
102644,46518,277,2,26.89
102645,46519,259,3,30.11
102646,46519,101,3,157.59
102647,46519,8,1,6.01
102648,46519,71,3,231.97
102649,46519,186,1,19.79
102650,46520,938,3,26.34
102651,46521,576,1,7.29
102652,46521,986,1,3.79
102653,46522,850,1,55.09
102654,46522,983,4,37.0
102655,46523,3,2,10.59
102656,46524,453,2,190.08
102657,46524,227,2,12.18
102658,46524,27,1,64.4
102659,46525,368,1,113.13
102660,46526,518,1,89.08
102661,46527,732,2,9.36
102662,46527,831,1,24.19
102663,46528,142,1,8.42
102664,46528,848,1,8.98
102665,46528,773,2,131.06
102666,46529,705,1,11.86
102667,46530,983,2,37.0
102668,46530,335,1,36.39
102669,46531,104,4,91.9
102670,46532,366,1,285.04
102671,46533,112,3,30.59
102672,46533,171,2,13.1
102673,46533,565,1,59.87
102674,46534,481,1,66.81
102675,46534,765,2,5.77
102676,46534,374,2,298.53
102677,46535,630,1,17.92
102678,46535,356,1,8.2
102679,46536,8,1,6.01
102680,46536,414,3,992.94
102681,46537,674,1,76.25
102682,46537,228,1,114.76
102683,46538,415,1,232.32
102684,46539,215,1,10.96
102685,46539,704,1,9.13
102686,46539,66,1,28.34
102687,46540,634,3,7.38
102688,46541,857,1,54.68
102689,46541,41,1,13.62
102690,46541,474,3,60.73
102691,46541,27,2,64.4
102692,46542,375,2,455.17
102693,46543,876,2,30.32
102694,46543,78,1,219.64
102695,46543,380,1,39.77
102696,46543,450,2,20.07
102697,46544,794,1,69.02
102698,46544,520,1,19.04
102699,46545,102,1,37.12
102700,46545,977,1,72.78
102701,46545,464,2,99.11
102702,46546,552,1,44.17
102703,46547,316,2,59.65
102704,46547,583,1,58.4
102705,46547,634,1,7.38
102706,46548,380,1,39.77
102707,46548,727,1,6.15
102708,46548,725,1,4.04
102709,46548,588,1,7.58
102710,46549,897,1,39.9
102711,46550,791,2,132.22
102712,46550,454,2,229.05
102713,46550,177,1,26.06
102714,46551,811,1,140.52
102715,46552,489,2,54.83
102716,46552,302,2,75.68
102717,46552,28,1,39.67
102718,46553,74,1,33.05
102719,46553,975,2,9.31
102720,46553,912,4,66.1
102721,46553,146,1,179.5
102722,46554,728,1,13.94
102723,46554,138,3,38.09
102724,46555,415,1,232.32
102725,46556,399,2,9.18
102726,46557,99,1,33.59
102727,46557,902,1,70.91
102728,46557,775,1,6.65
102729,46558,538,3,25.35
102730,46559,874,2,172.58
102731,46559,580,5,825.66
102732,46559,101,2,157.59
102733,46560,280,1,25.71
102734,46561,216,1,34.68
102735,46561,584,2,46.86
102736,46561,512,1,38.8
102737,46562,674,2,76.25
102738,46562,956,1,11.31
102739,46562,841,1,307.06
102740,46562,533,2,42.57
102741,46562,448,1,73.92
102742,46563,413,1,50.44
102743,46563,649,1,129.04
102744,46564,133,2,8.98
102745,46565,80,3,22.74
102746,46566,627,2,30.84
102747,46567,983,2,37.0
102748,46567,938,1,26.34
102749,46567,865,4,54.17
102750,46567,259,2,30.11
102751,46568,409,1,4.19
102752,46568,433,2,40.41
102753,46568,853,4,33.66
102754,46569,513,1,7.01
102755,46570,901,2,7.76
102756,46571,887,2,31.83
102757,46571,46,2,1390.71
102758,46572,804,1,4.2
102759,46573,464,2,99.11
102760,46573,575,2,38.01
102761,46573,776,2,0.92
102762,46573,1000,2,2.53
102763,46574,954,2,38.53
102764,46575,566,1,73.46
102765,46575,746,2,20.13
102766,46575,172,1,3.7
102767,46575,215,4,10.96
102768,46576,980,1,56.04
102769,46577,303,2,18.95
102770,46577,844,1,5.18
102771,46577,404,2,9.71
102772,46578,221,2,74.12
102773,46579,473,1,32.45
102774,46579,376,1,43.84
102775,46580,601,1,8.71
102776,46580,356,2,8.2
102777,46581,851,1,22.49
102778,46581,635,2,56.04
102779,46582,823,1,25.71
102780,46582,373,2,81.98
102781,46582,405,2,32.62
102782,46582,567,1,1.66
102783,46582,356,1,8.2
102784,46583,762,4,4.22
102785,46583,40,1,1475.84
102786,46583,214,3,10.1
102787,46584,740,1,20.99
102788,46585,664,1,523.3
102789,46585,742,2,23.05
102790,46586,919,1,11.28
102791,46587,609,1,58.37
102792,46587,740,2,20.99
102793,46588,652,1,28.86
102794,46589,468,1,41.9
102795,46589,880,2,58.44
102796,46589,280,1,25.71
102797,46590,355,2,13.76
102798,46590,665,1,43.11
102799,46590,438,2,14.07
102800,46591,581,2,4.68
102801,46592,17,3,41.55
102802,46592,681,4,1.95
102803,46592,260,1,4.14
102804,46592,625,2,49.94
102805,46593,259,3,30.11
102806,46593,968,2,81.44
102807,46593,200,3,187.12
102808,46593,369,2,83.31
102809,46594,434,1,76.26
102810,46594,633,3,19.91
102811,46594,759,1,13.24
102812,46595,234,2,26.83
102813,46595,319,1,42.23
102814,46595,832,1,29.31
102815,46596,620,4,209.94
102816,46596,219,2,13.86
102817,46596,48,1,219.78
102818,46597,303,2,18.95
102819,46598,50,3,12.57
102820,46598,413,1,50.44
102821,46598,125,2,30.43
102822,46599,682,3,7.27
102823,46599,591,1,44.83
102824,46600,571,1,32.6
102825,46601,974,1,25.31
102826,46602,220,1,122.37
102827,46602,607,3,9.74
102828,46602,767,1,24.62
102829,46603,945,1,169.29
102830,46604,328,3,61.93
102831,46604,534,3,62.57
102832,46604,735,4,4.61
102833,46604,156,1,81.5
102834,46605,811,2,140.52
102835,46605,520,1,19.04
102836,46605,198,1,3.68
102837,46605,468,1,41.9
102838,46606,389,4,68.52
102839,46606,800,2,29.96
102840,46606,944,4,39.46
102841,46607,743,4,35.31
102842,46607,258,2,102.37
102843,46607,936,1,27.05
102844,46608,399,1,9.18
102845,46608,969,4,1658.18
102846,46609,531,1,32.91
102847,46609,781,1,54.81
102848,46609,348,2,49.23
102849,46609,578,1,18.63
102850,46609,340,1,30.59
102851,46610,303,1,18.95
102852,46611,694,1,60.64
102853,46611,794,5,69.02
102854,46611,36,1,38.99
102855,46612,279,1,42.06
102856,46612,261,1,29.1
102857,46612,412,1,329.48
102858,46613,359,1,5.17
102859,46614,894,1,10.84
102860,46614,426,1,5.26
102861,46615,948,4,21.03
102862,46615,491,4,18.35
102863,46616,822,1,31.66
102864,46616,954,1,38.53
102865,46616,111,2,120.54
102866,46617,721,2,55.58
102867,46617,751,1,58.0
102868,46618,379,1,53.11
102869,46619,631,1,22.76
102870,46620,671,1,27.89
102871,46621,862,1,38.06
102872,46621,763,1,2.01
102873,46622,862,2,38.06
102874,46623,974,1,25.31
102875,46624,25,2,31.45
102876,46625,151,3,82.73
102877,46625,808,1,28.79
102878,46625,78,1,219.64
102879,46625,19,3,386.9
102880,46626,845,1,1367.7
102881,46627,416,2,109.23
102882,46628,210,1,14.55
102883,46628,995,2,10.08
102884,46628,862,3,38.06
102885,46629,579,1,12.94
102886,46630,925,1,79.87
102887,46630,369,2,83.31
102888,46631,831,1,24.19
102889,46632,13,3,53.28
102890,46632,251,2,3.78
102891,46633,423,1,129.77
102892,46633,500,2,17.42
102893,46633,263,3,38.23
102894,46634,190,1,130.8
102895,46635,217,1,35.74
102896,46635,572,3,8.1
102897,46635,772,1,123.18
102898,46635,623,1,20.71
102899,46636,908,1,46.9
102900,46637,800,1,29.96
102901,46637,128,2,6.13
102902,46638,257,1,21.38
102903,46638,282,1,185.8
102904,46638,854,3,77.76
102905,46638,541,2,89.84
102906,46638,323,1,7.99
102907,46639,584,1,46.86
102908,46640,406,1,9.02
102909,46640,190,1,130.8
102910,46641,786,1,8.53
102911,46642,468,3,41.9
102912,46642,359,3,5.17
102913,46642,319,4,42.23
102914,46643,422,1,11.54
102915,46643,552,2,44.17
102916,46644,657,1,13.24
102917,46644,658,2,5.88
102918,46644,650,1,1164.68
102919,46645,924,3,31.72
102920,46645,598,2,163.22
102921,46645,328,1,61.93
102922,46645,338,1,4.9
102923,46646,404,4,9.71
102924,46646,779,1,126.41
102925,46647,924,1,31.72
102926,46647,333,2,100.28
102927,46647,756,2,14.55
102928,46647,86,1,17.52
102929,46648,178,2,8.1
102930,46648,826,1,19.82
102931,46649,711,2,357.02
102932,46650,301,2,31.34
102933,46651,30,1,22.83
102934,46651,423,1,129.77
102935,46652,826,1,19.82
102936,46652,257,1,21.38
102937,46652,871,1,38.69
102938,46652,670,1,103.67
102939,46652,11,2,46.05
102940,46653,302,1,75.68
102941,46654,599,4,15.44
102942,46654,277,2,26.89
102943,46655,148,2,29.98
102944,46655,240,1,28.07
102945,46655,289,4,7.77
102946,46655,900,1,42.56
102947,46656,478,2,4.7
102948,46656,310,5,41.75
102949,46657,808,1,28.79
102950,46657,285,1,1.12
102951,46658,103,2,12.43
102952,46658,159,3,47.95
102953,46659,510,2,3.42
102954,46659,203,4,4.72
102955,46659,606,1,10.48
102956,46660,863,3,31.96
102957,46660,616,2,39.56
102958,46660,976,1,48.85
102959,46661,25,1,31.45
102960,46662,183,1,29.91
102961,46663,667,4,121.79
102962,46663,574,2,34.02
102963,46663,262,1,263.22
102964,46663,945,1,169.29
102965,46664,551,2,23.5
102966,46664,792,1,728.92
102967,46664,86,1,17.52
102968,46665,748,1,28.6
102969,46665,203,1,4.72
102970,46666,967,1,44.66
102971,46666,38,1,19.6
102972,46666,138,2,38.09
102973,46666,914,1,3.2
102974,46667,408,3,68.17
102975,46667,38,1,19.6
102976,46667,852,1,39.79
102977,46667,560,4,36.55
102978,46668,489,1,54.83
102979,46668,666,2,4.37
102980,46669,733,1,1.04
102981,46669,847,1,258.12
102982,46670,209,1,56.83
102983,46670,476,2,37.7
102984,46670,678,1,19.43
102985,46671,30,1,22.83
102986,46671,232,2,7.98
102987,46672,323,2,7.99
102988,46673,599,3,15.44
102989,46673,207,1,6.26
102990,46673,108,4,14.65
102991,46674,67,3,31.46
102992,46674,970,2,54.49
102993,46675,302,3,75.68
102994,46675,308,1,59.15
102995,46675,843,1,13.35
102996,46676,314,2,29.7
102997,46676,128,1,6.13
102998,46677,958,1,8.63
102999,46677,340,1,30.59
103000,46678,636,1,11.89
103001,46678,799,1,51.05
103002,46679,274,1,15.16
103003,46680,989,3,59.25
103004,46681,311,1,4.79
103005,46681,467,1,4.17
103006,46681,471,2,46.81
103007,46682,171,1,13.1
103008,46682,756,1,14.55
103009,46682,315,2,31.3
103010,46683,911,1,35.68
103011,46684,91,3,2.35
103012,46685,768,3,1157.97
103013,46685,635,3,56.04
103014,46686,118,1,5.13
103015,46686,253,3,17.25
103016,46687,424,2,9.98
103017,46687,223,1,25.41
103018,46688,514,2,54.87
103019,46689,547,2,108.3
103020,46690,516,1,32.53
103021,46690,446,1,117.26
103022,46691,47,1,118.89
103023,46691,722,1,17.88
103024,46691,664,1,523.3
103025,46692,922,2,17.67
103026,46692,873,1,79.52
103027,46693,817,1,38.77
103028,46693,61,1,14.83
103029,46694,912,1,66.1
103030,46694,734,4,4.47
103031,46694,281,2,298.32
103032,46695,945,2,169.29
103033,46695,725,1,4.04
103034,46696,295,3,81.97
103035,46697,443,3,115.84
103036,46697,469,1,7.09
103037,46697,770,3,39.0
103038,46697,186,1,19.79
103039,46698,705,1,11.86
103040,46698,682,1,7.27
103041,46698,719,1,38.95
103042,46698,885,4,55.3
103043,46698,686,2,3.9
103044,46699,326,3,61.51
103045,46699,617,3,1482.03
103046,46700,949,2,19.46
103047,46701,661,1,8.87
103048,46702,371,2,7.7
103049,46703,708,4,48.5
103050,46704,689,1,8.16
103051,46704,763,1,2.01
103052,46704,840,3,899.86
103053,46704,810,2,162.66
103054,46705,716,1,712.94
103055,46706,985,2,165.57
103056,46707,695,2,59.1
103057,46707,371,3,7.7
103058,46707,657,1,13.24
103059,46707,39,1,34.27
103060,46708,515,1,35.68
103061,46708,647,1,16.54
103062,46708,832,1,29.31
103063,46708,112,3,30.59
103064,46708,40,1,1475.84
103065,46709,535,4,1455.68
103066,46709,957,1,20.29
103067,46709,131,5,44.85
103068,46709,354,2,54.63
103069,46710,131,3,44.85
103070,46711,136,2,5.27
103071,46712,940,1,15.55
103072,46712,36,1,38.99
103073,46712,6,1,21.64
103074,46713,810,1,162.66
103075,46713,959,3,1395.65
103076,46714,623,1,20.71
103077,46714,79,2,5.87
103078,46715,24,1,29.93
103079,46716,206,3,11.84
103080,46716,86,3,17.52
103081,46717,122,1,65.93
103082,46718,443,1,115.84
103083,46718,886,2,5.26
103084,46719,255,1,28.62
103085,46719,846,1,7.94
103086,46720,20,2,20.82
103087,46720,447,2,1785.78
103088,46720,405,1,32.62
103089,46721,214,1,10.1
103090,46721,172,1,3.7
103091,46721,480,2,52.0
103092,46721,218,1,36.8
103093,46722,77,1,52.26
103094,46722,171,3,13.1
103095,46723,484,1,4.98
103096,46724,132,2,47.79
103097,46724,515,4,35.68
103098,46724,753,1,113.55
103099,46724,145,1,15.7
103100,46725,13,3,53.28
103101,46726,692,1,33.53
103102,46726,289,1,7.77
103103,46726,970,3,54.49
103104,46727,254,1,71.0
103105,46727,6,1,21.64
103106,46728,731,2,14.67
103107,46729,909,1,7.92
103108,46729,277,3,26.89
103109,46730,977,1,72.78
103110,46730,191,1,65.59
103111,46730,871,1,38.69
103112,46731,76,1,165.95
103113,46731,655,1,110.25
103114,46732,134,1,27.85
103115,46732,955,2,11.77
103116,46732,240,5,28.07
103117,46733,756,2,14.55
103118,46733,171,1,13.1
103119,46733,670,3,103.67
103120,46733,883,3,8.56
103121,46734,820,1,296.51
103122,46734,264,1,6.34
103123,46735,289,3,7.77
103124,46735,987,3,9.07
103125,46735,877,1,3.91
103126,46736,782,1,936.25
103127,46736,625,1,49.94
103128,46736,94,1,43.45
103129,46736,646,3,7.41
103130,46737,669,3,29.87
103131,46737,258,1,102.37
103132,46738,344,1,9.38
103133,46738,441,4,97.63
103134,46738,894,1,10.84
103135,46738,652,1,28.86
103136,46739,605,2,5.2
103137,46739,2,1,55.29
103138,46739,15,3,93.55
103139,46739,914,1,3.2
103140,46740,853,2,33.66
103141,46740,648,1,6.16
103142,46740,822,1,31.66
103143,46741,287,1,32.43
103144,46741,125,1,30.43
103145,46742,182,1,17.49
103146,46742,499,1,5.86
103147,46743,197,1,24.55
103148,46744,523,1,78.56
103149,46744,638,2,6.7
103150,46745,271,1,33.0
103151,46745,568,4,26.36
103152,46745,954,1,38.53
103153,46745,643,3,10.1
103154,46746,892,1,3.13
103155,46747,972,4,86.67
103156,46747,805,4,1561.83
103157,46747,595,2,54.2
103158,46747,510,1,3.42
103159,46748,722,4,17.88
103160,46748,418,2,1280.35
103161,46749,60,1,17.6
103162,46749,82,1,167.15
103163,46749,428,1,998.13
103164,46750,854,4,77.76
103165,46750,322,1,13.38
103166,46751,239,1,152.16
103167,46752,576,1,7.29
103168,46752,946,1,41.72
103169,46753,68,1,25.34
103170,46753,752,1,4.17
103171,46753,213,1,21.08
103172,46753,480,1,52.0
103173,46754,646,1,7.41
103174,46754,536,2,109.78
103175,46755,434,1,76.26
103176,46755,897,1,39.9
103177,46756,353,3,33.0
103178,46756,464,2,99.11
103179,46756,765,1,5.77
103180,46756,586,1,9.97
103181,46756,456,5,9.79
103182,46757,18,1,40.97
103183,46757,311,1,4.79
103184,46758,93,1,234.25
103185,46759,129,1,58.63
103186,46760,443,1,115.84
103187,46761,397,1,1513.32
103188,46761,167,1,734.48
103189,46761,613,3,56.75
103190,46762,619,1,10.41
103191,46762,589,1,205.11
103192,46763,520,3,19.04
103193,46764,946,2,41.72
103194,46765,29,1,19.36
103195,46766,658,2,5.88
103196,46766,978,1,139.4
103197,46766,984,1,36.67
103198,46767,897,4,39.9
103199,46768,443,1,115.84
103200,46768,265,1,33.56
103201,46769,634,2,7.38
103202,46769,743,1,35.31
103203,46770,791,1,132.22
103204,46770,576,1,7.29
103205,46770,244,1,17.04
103206,46771,39,1,34.27
103207,46771,541,1,89.84
103208,46772,292,2,33.42
103209,46773,867,1,108.58
103210,46774,427,1,17.94
103211,46775,503,1,1079.2
103212,46775,403,2,66.22
103213,46775,225,1,71.08
103214,46776,910,2,27.64
103215,46776,624,1,25.45
103216,46777,522,1,21.39
103217,46777,743,2,35.31
103218,46777,41,4,13.62
103219,46778,755,1,234.37
103220,46778,723,3,28.7
103221,46778,962,1,24.38
103222,46779,571,3,32.6
103223,46779,500,4,17.42
103224,46779,256,2,47.52
103225,46780,443,2,115.84
103226,46780,282,2,185.8
103227,46781,212,3,91.34
103228,46782,312,1,10.85
103229,46782,750,2,1.2
103230,46782,62,3,12.05
103231,46783,420,1,20.95
103232,46783,567,1,1.66
103233,46784,148,1,29.98
103234,46784,696,2,11.42
103235,46785,573,1,634.26
103236,46785,972,1,86.67
103237,46785,387,2,3.81
103238,46786,214,1,10.1
103239,46786,173,1,32.78
103240,46786,289,1,7.77
103241,46787,739,2,12.04
103242,46787,994,1,3.8
103243,46787,386,1,7.49
103244,46788,597,1,8.34
103245,46789,834,2,20.09
103246,46789,865,3,54.17
103247,46789,737,1,9.84
103248,46790,285,1,1.12
103249,46791,161,1,27.25
103250,46791,138,1,38.09
103251,46791,236,3,70.17
103252,46791,20,1,20.82
103253,46792,276,1,25.98
103254,46792,115,2,153.69
103255,46792,930,1,291.62
103256,46792,336,3,38.67
103257,46793,865,2,54.17
103258,46793,928,1,115.47
103259,46794,40,1,1475.84
103260,46795,586,1,9.97
103261,46796,641,4,61.55
103262,46796,190,4,130.8
103263,46796,931,1,14.86
103264,46796,562,1,48.28
103265,46797,736,1,126.51
103266,46797,795,1,60.95
103267,46797,848,2,8.98
103268,46797,405,1,32.62
103269,46797,868,1,28.7
103270,46798,9,5,300.31
103271,46799,44,2,12.65
103272,46800,352,1,19.4
103273,46800,704,1,9.13
103274,46801,976,1,48.85
103275,46802,336,1,38.67
103276,46802,59,1,78.59
103277,46802,96,1,21.78
103278,46803,879,1,40.76
103279,46803,795,1,60.95
103280,46803,926,3,63.41
103281,46803,643,3,10.1
103282,46803,638,1,6.7
103283,46804,244,2,17.04
103284,46805,288,1,1.15
103285,46806,745,1,7.12
103286,46806,857,2,54.68
103287,46807,406,4,9.02
103288,46808,693,1,3.31
103289,46808,219,1,13.86
103290,46809,106,4,1787.58
103291,46810,619,1,10.41
103292,46811,736,2,126.51
103293,46811,333,2,100.28
103294,46811,363,1,278.59
103295,46811,399,2,9.18
103296,46812,491,1,18.35
103297,46813,574,1,34.02
103298,46814,587,1,18.95
103299,46815,800,1,29.96
103300,46815,475,1,4.28
103301,46816,619,1,10.41
103302,46817,58,1,54.12
103303,46817,207,1,6.26
103304,46818,659,2,34.33
103305,46819,362,4,33.8
103306,46819,562,3,48.28
103307,46820,818,2,38.49
103308,46820,768,1,1157.97
103309,46821,49,1,102.66
103310,46821,522,1,21.39
103311,46821,88,2,77.65
103312,46822,874,4,172.58
103313,46822,270,1,57.23
103314,46822,599,3,15.44
103315,46823,104,1,91.9
103316,46824,112,2,30.59
103317,46824,635,2,56.04
103318,46825,764,2,19.57
103319,46826,590,1,35.97
103320,46826,444,1,24.0
103321,46827,551,1,23.5
103322,46827,533,1,42.57
103323,46827,102,1,37.12
103324,46828,45,1,1.44
103325,46828,649,2,129.04
103326,46829,236,1,70.17
103327,46830,590,2,35.97
103328,46831,394,2,28.34
103329,46832,868,1,28.7
103330,46833,824,2,54.3
103331,46834,146,1,179.5
103332,46835,52,3,80.65
103333,46836,135,1,176.99
103334,46836,813,1,15.47
103335,46836,554,1,23.51
103336,46837,520,4,19.04
103337,46837,2,2,55.29
103338,46837,51,3,8.05
103339,46838,742,1,23.05
103340,46838,282,1,185.8
103341,46838,403,1,66.22
103342,46839,768,3,1157.97
103343,46840,589,1,205.11
103344,46841,736,1,126.51
103345,46842,567,1,1.66
103346,46843,334,1,23.39
103347,46843,473,1,32.45
103348,46844,608,3,22.68
103349,46844,394,2,28.34
103350,46844,613,2,56.75
103351,46845,169,1,89.64
103352,46846,890,3,191.37
103353,46846,227,1,12.18
103354,46846,995,1,10.08
103355,46847,788,1,93.27
103356,46848,935,1,52.96
103357,46849,450,2,20.07
103358,46849,403,2,66.22
103359,46850,753,1,113.55
103360,46851,107,2,2.38
103361,46851,845,1,1367.7
103362,46852,123,1,9.38
103363,46852,633,1,19.91
103364,46853,102,1,37.12
103365,46854,749,1,14.64
103366,46855,114,1,59.32
103367,46855,206,1,11.84
103368,46855,766,3,167.73
103369,46855,387,1,3.81
103370,46856,53,3,1172.39
103371,46857,345,2,9.59
103372,46857,233,2,3.14
103373,46857,999,1,27.68
103374,46857,825,1,277.91
103375,46858,36,2,38.99
103376,46858,326,1,61.51
103377,46859,652,4,28.86
103378,46859,122,1,65.93
103379,46859,726,1,30.62
103380,46859,851,1,22.49
103381,46859,300,1,9.34
103382,46860,439,1,27.43
103383,46861,448,2,73.92
103384,46862,604,2,1026.64
103385,46863,865,2,54.17
103386,46864,920,1,43.65
103387,46864,895,2,5.98
103388,46864,257,1,21.38
103389,46865,699,3,69.8
103390,46865,908,1,46.9
103391,46865,399,1,9.18
103392,46866,855,1,5.44
103393,46866,891,1,50.18
103394,46866,6,3,21.64
103395,46866,856,1,5.42
103396,46867,717,3,54.76
103397,46867,275,1,11.59
103398,46868,181,1,45.33
103399,46869,160,1,34.19
103400,46869,176,1,1.07
103401,46870,2,1,55.29
103402,46870,213,2,21.08
103403,46871,903,2,42.55
103404,46872,505,4,111.27
103405,46873,672,1,219.41
103406,46874,394,1,28.34
103407,46874,760,3,2.02
103408,46874,329,4,22.38
